 32.89 164.85 183.00
 32.90 164.85 183.00
 32.90 164.86 183.00
 32.90 164.86 183.00
 32.90 164.86 183.00
 32.90 164.86 183.00
 32.90 164.86 183.00
 32.90 164.86 183.00
 32.91 164.86 183.00
 32.91 164.86 183.00
 32.91 164.86 183.00
 32.91 164.86 183.00
 32.91 164.86 183.00
 32.91 164.86 183.00
 32.91 164.87 183.00
 32.91 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.92 164.87 183.00
 32.93 164.87 183.00
 32.93 164.88 183.00
 32.93 164.88 183.00
 32.93 164.88 183.00
 32.93 164.88 183.00
 32.93 164.88 183.00
 32.93 164.88 183.00
 32.94 164.88 183.00
 32.94 164.88 183.00
 32.94 164.88 183.00
 32.94 164.88 183.00
 32.94 164.88 183.00
 32.94 164.89 183.00
 32.94 164.89 183.00
 32.94 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.95 164.89 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.96 164.90 183.00
 32.97 164.90 183.00
 32.97 164.90 183.00
 32.97 164.90 183.00
 32.97 164.91 183.00
 32.97 164.91 183.00
 32.97 164.91 183.00
 32.97 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.91 183.00
 32.98 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 32.99 164.92 183.00
 33.00 164.92 183.00
 33.00 164.92 183.00
 33.00 164.93 183.00
 33.00 164.93 183.00
 33.00 164.93 183.00
 33.00 164.93 183.00
 33.00 164.93 183.00
 33.01 164.93 183.00
 33.01 164.93 183.00
 33.01 164.93 183.00
 33.01 164.93 183.00
 33.01 164.93 183.00
 33.01 164.93 183.00
 33.01 164.94 183.00
 33.01 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.02 164.94 183.00
 33.03 164.94 183.00
 33.03 164.94 183.00
 33.03 164.95 183.00
 33.03 164.95 183.00
 33.03 164.95 183.00
 33.03 164.95 183.00
 33.03 164.95 183.00
 33.04 164.95 183.00
 33.04 164.95 183.00
 33.04 164.95 183.00
 33.04 164.95 183.00
 33.04 164.95 183.00
 33.04 164.95 183.00
 33.04 164.96 183.00
 33.04 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.05 164.96 183.00
 33.06 164.96 183.00
 33.06 164.97 183.00
 33.06 164.97 183.00
 33.06 164.97 183.00
 33.06 164.97 183.00
 33.06 164.97 183.00
 33.06 164.97 183.00
 33.07 164.97 183.00
 33.07 164.97 183.00
 33.07 164.97 183.00
 33.07 164.97 183.00
 33.07 164.97 183.00
 33.07 164.98 183.00
 33.07 164.98 183.00
 33.07 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.08 164.98 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.09 164.99 183.00
 33.10 164.99 183.00
 33.10 164.99 183.00
 33.10 164.99 183.00
 33.10 164.99 183.00
 33.10 164.99 183.00
 33.10 165.00 183.00
 33.10 165.00 183.00
 33.10 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.11 165.00 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.12 165.01 183.00
 33.13 165.01 183.00
 33.13 165.01 183.00
 33.13 165.01 183.00
 33.13 165.02 183.00
 33.13 165.02 183.00
 33.13 165.02 183.00
 33.13 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.02 183.00
 33.14 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.15 165.03 183.00
 33.16 165.03 183.00
 33.16 165.03 183.00
 33.16 165.04 183.00
 33.16 165.04 183.00
 33.16 165.04 183.00
 33.16 165.04 183.00
 33.16 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.04 183.00
 33.17 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.18 165.05 183.00
 33.19 165.05 183.00
 33.19 165.05 183.00
 33.19 165.06 183.00
 33.19 165.06 183.00
 33.19 165.06 183.00
 33.19 165.06 183.00
 33.19 165.06 183.00
 33.20 165.06 183.00
 33.20 165.06 183.00
 33.20 165.06 183.00
 33.20 165.06 183.00
 33.20 165.06 183.00
 33.20 165.06 183.00
 33.20 165.07 183.00
 33.20 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.21 165.07 183.00
 33.22 165.07 183.00
 33.22 165.08 183.00
 33.22 165.08 183.00
 33.22 165.08 183.00
 33.22 165.08 183.00
 33.22 165.08 183.00
 33.22 165.08 183.00
 33.23 165.08 183.00
 33.23 165.08 183.00
 33.23 165.08 183.00
 33.23 165.08 183.00
 33.23 165.08 183.00
 33.23 165.08 183.00
 33.23 165.09 183.00
 33.23 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.24 165.09 183.00
 33.25 165.09 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.25 165.10 183.00
 33.26 165.10 183.00
 33.26 165.10 183.00
 33.26 165.10 183.00
 33.26 165.10 183.00
 33.26 165.11 183.00
 33.26 165.11 183.00
 33.26 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.27 165.11 183.00
 33.28 165.11 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.28 165.12 183.00
 33.29 165.12 183.00
 33.29 165.12 183.00
 33.29 165.12 183.00
 33.29 165.12 183.00
 33.29 165.13 183.00
 33.29 165.13 183.00
 33.29 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.30 165.13 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.31 165.14 183.00
 33.32 165.14 183.00
 33.32 165.14 183.00
 33.32 165.14 183.00
 33.32 165.14 183.00
 33.32 165.15 183.00
 33.32 165.15 183.00
 33.32 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.33 165.15 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.34 165.16 183.00
 33.35 165.16 183.00
 33.35 165.16 183.00
 33.35 165.16 183.00
 33.35 165.17 183.00
 33.35 165.17 183.00
 33.35 165.17 183.00
 33.35 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.36 165.17 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.37 165.18 183.00
 33.38 165.18 183.00
 33.38 165.18 183.00
 33.38 165.18 183.00
 33.38 165.19 183.00
 33.38 165.19 183.00
 33.38 165.19 183.00
 33.38 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.19 183.00
 33.39 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.40 165.20 183.00
 33.41 165.20 183.00
 33.41 165.20 183.00
 33.41 165.20 183.00
 33.41 165.21 183.00
 33.41 165.21 183.00
 33.41 165.21 183.00
 33.41 165.21 183.00
 33.41 165.21 183.00
 33.42 165.21 183.00
 33.42 165.21 183.00
 33.42 165.21 183.00
 33.42 165.21 183.00
 33.42 165.21 183.00
 33.42 165.21 183.00
 33.42 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.43 165.22 183.00
 33.44 165.22 183.00
 33.44 165.22 183.00
 33.44 165.22 183.00
 33.44 165.23 183.00
 33.44 165.23 183.00
 33.44 165.23 183.00
 33.44 165.23 183.00
 33.44 165.23 183.00
 33.45 165.23 183.00
 33.45 165.23 183.00
 33.45 165.23 183.00
 33.45 165.23 183.00
 33.45 165.23 183.00
 33.45 165.23 183.00
 33.45 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.46 165.24 183.00
 33.47 165.24 183.00
 33.47 165.24 183.00
 33.47 165.24 183.00
 33.47 165.25 183.00
 33.47 165.25 183.00
 33.47 165.25 183.00
 33.47 165.25 183.00
 33.47 165.25 183.00
 33.48 165.25 183.00
 33.48 165.25 183.00
 33.48 165.25 183.00
 33.48 165.25 183.00
 33.48 165.25 183.00
 33.48 165.25 183.00
 33.48 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.49 165.26 183.00
 33.50 165.26 183.00
 33.50 165.26 183.00
 33.50 165.27 183.00
 33.50 165.27 183.00
 33.50 165.27 183.00
 33.50 165.27 183.00
 33.50 165.27 183.00
 33.50 165.27 183.00
 33.51 165.27 183.00
 33.51 165.27 183.00
 33.51 165.27 183.00
 33.51 165.27 183.00
 33.51 165.27 183.00
 33.51 165.27 183.00
 33.51 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.52 165.28 183.00
 33.53 165.28 183.00
 33.53 165.28 183.00
 33.53 165.29 183.00
 33.53 165.29 183.00
 33.53 165.29 183.00
 33.53 165.29 183.00
 33.53 165.29 183.00
 33.53 165.29 183.00
 33.54 165.29 183.00
 33.54 165.29 183.00
 33.54 165.29 183.00
 33.54 165.29 183.00
 33.54 165.29 183.00
 33.54 165.29 183.00
 33.54 165.30 183.00
 33.54 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.55 165.30 183.00
 33.56 165.30 183.00
 33.56 165.30 183.00
 33.56 165.31 183.00
 33.56 165.31 183.00
 33.56 165.31 183.00
 33.56 165.31 183.00
 33.56 165.31 183.00
 33.56 165.31 183.00
 33.57 165.31 183.00
 33.57 165.31 183.00
 33.57 165.31 183.00
 33.57 165.31 183.00
 33.57 165.31 183.00
 33.57 165.31 183.00
 33.57 165.32 183.00
 33.57 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.58 165.32 183.00
 33.59 165.32 183.00
 33.59 165.32 183.00
 33.59 165.33 183.00
 33.59 165.33 183.00
 33.59 165.33 183.00
 33.59 165.33 183.00
 33.59 165.33 183.00
 33.59 165.33 183.00
 33.60 165.33 183.00
 33.60 165.33 183.00
 33.60 165.33 183.00
 33.60 165.33 183.00
 33.60 165.33 183.00
 33.60 165.33 183.00
 33.60 165.34 183.00
 33.60 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.61 165.34 183.00
 33.62 165.34 183.00
 33.62 165.34 183.00
 33.62 165.35 183.00
 33.62 165.35 183.00
 33.62 165.35 183.00
 33.62 165.35 183.00
 33.62 165.35 183.00
 33.62 165.35 183.00
 33.63 165.35 183.00
 33.63 165.35 183.00
 33.63 165.35 183.00
 33.63 165.35 183.00
 33.63 165.35 183.00
 33.63 165.35 183.00
 33.63 165.36 183.00
 33.63 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.64 165.36 183.00
 33.65 165.36 183.00
 33.65 165.36 183.00
 33.65 165.37 183.00
 33.65 165.37 183.00
 33.65 165.37 183.00
 33.65 165.37 183.00
 33.65 165.37 183.00
 33.65 165.37 183.00
 33.66 165.37 183.00
 33.66 165.37 183.00
 33.66 165.37 183.00
 33.66 165.37 183.00
 33.66 165.37 183.00
 33.66 165.37 183.00
 33.66 165.38 183.00
 33.66 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.67 165.38 183.00
 33.68 165.38 183.00
 33.68 165.38 183.00
 33.68 165.38 183.00
 33.68 165.39 183.00
 33.68 165.39 183.00
 33.68 165.39 183.00
 33.68 165.39 183.00
 33.68 165.39 183.00
 33.69 165.39 183.00
 33.69 165.39 183.00
 33.69 165.39 183.00
 33.69 165.39 183.00
 33.69 165.39 183.00
 33.69 165.39 183.00
 33.69 165.40 183.00
 33.69 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.70 165.40 183.00
 33.71 165.40 183.00
 33.71 165.40 183.00
 33.71 165.41 183.00
 33.71 165.41 183.00
 33.71 165.41 183.00
 33.71 165.41 183.00
 33.71 165.41 183.00
 33.72 165.41 183.00
 33.72 165.41 183.00
 33.72 165.41 183.00
 33.72 165.41 183.00
 33.72 165.41 183.00
 33.72 165.41 183.00
 33.72 165.42 183.00
 33.72 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.73 165.42 183.00
 33.74 165.42 183.00
 33.74 165.42 183.00
 33.74 165.43 183.00
 33.74 165.43 183.00
 33.74 165.43 183.00
 33.74 165.43 183.00
 33.74 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.43 183.00
 33.75 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.76 165.44 183.00
 33.77 165.44 183.00
 33.77 165.44 183.00
 33.77 165.45 183.00
 33.77 165.45 183.00
 33.77 165.45 183.00
 33.77 165.45 183.00
 33.77 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.45 183.00
 33.78 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.79 165.46 183.00
 33.80 165.46 183.00
 33.80 165.46 183.00
 33.80 165.47 183.00
 33.80 165.47 183.00
 33.80 165.47 183.00
 33.80 165.47 183.00
 33.80 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.47 183.00
 33.81 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.82 165.48 183.00
 33.83 165.48 183.00
 33.83 165.48 183.00
 33.83 165.48 183.00
 33.83 165.49 183.00
 33.83 165.49 183.00
 33.83 165.49 183.00
 33.83 165.49 183.00
 33.83 165.49 183.00
 33.84 165.49 183.00
 33.84 165.49 183.00
 33.84 165.49 183.00
 33.84 165.49 183.00
 33.84 165.49 183.00
 33.84 165.49 183.00
 33.84 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.85 165.50 183.00
 33.86 165.50 183.00
 33.86 165.50 183.00
 33.86 165.50 183.00
 33.86 165.51 183.00
 33.86 165.51 183.00
 33.86 165.51 183.00
 33.86 165.51 183.00
 33.86 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.87 165.51 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.88 165.52 183.00
 33.89 165.52 183.00
 33.89 165.52 183.00
 33.89 165.52 183.00
 33.89 165.53 183.00
 33.89 165.53 183.00
 33.89 165.53 183.00
 33.89 165.53 183.00
 33.89 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.90 165.53 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.91 165.54 183.00
 33.92 165.54 183.00
 33.92 165.54 183.00
 33.92 165.54 183.00
 33.92 165.54 183.00
 33.92 165.55 183.00
 33.92 165.55 183.00
 33.92 165.55 183.00
 33.92 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.93 165.55 183.00
 33.94 165.55 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.94 165.56 183.00
 33.95 165.56 183.00
 33.95 165.56 183.00
 33.95 165.56 183.00
 33.95 165.56 183.00
 33.95 165.57 183.00
 33.95 165.57 183.00
 33.95 165.57 183.00
 33.95 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.96 165.57 183.00
 33.97 165.57 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.97 165.58 183.00
 33.98 165.58 183.00
 33.98 165.58 183.00
 33.98 165.58 183.00
 33.98 165.58 183.00
 33.98 165.58 183.00
 33.98 165.59 183.00
 33.98 165.59 183.00
 33.98 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 33.99 165.59 183.00
 34.00 165.59 183.00
 34.00 165.60 183.00
 34.00 165.60 183.00
 34.00 165.60 183.00
 34.00 165.60 183.00
 34.00 165.60 183.00
 34.00 165.60 183.00
 34.01 165.60 183.00
 34.01 165.60 183.00
 34.01 165.60 183.00
 34.01 165.60 183.00
 34.01 165.60 183.00
 34.01 165.61 183.00
 34.01 165.61 183.00
 34.01 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.02 165.61 183.00
 34.03 165.61 183.00
 34.03 165.62 183.00
 34.03 165.62 183.00
 34.03 165.62 183.00
 34.03 165.62 183.00
 34.03 165.62 183.00
 34.03 165.62 183.00
 34.04 165.62 183.00
 34.04 165.62 183.00
 34.04 165.62 183.00
 34.04 165.62 183.00
 34.04 165.62 183.00
 34.04 165.62 183.00
 34.04 165.63 183.00
 34.04 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.05 165.63 183.00
 34.06 165.63 183.00
 34.06 165.63 183.00
 34.06 165.64 183.00
 34.06 165.64 183.00
 34.06 165.64 183.00
 34.06 165.64 183.00
 34.06 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.64 183.00
 34.07 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.08 165.65 183.00
 34.09 165.65 183.00
 34.09 165.65 183.00
 34.09 165.66 183.00
 34.09 165.66 183.00
 34.09 165.66 183.00
 34.09 165.66 183.00
 34.09 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.66 183.00
 34.10 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.11 165.67 183.00
 34.12 165.67 183.00
 34.12 165.67 183.00
 34.12 165.67 183.00
 34.12 165.68 183.00
 34.12 165.68 183.00
 34.12 165.68 183.00
 34.12 165.68 183.00
 34.12 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.13 165.68 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.14 165.69 183.00
 34.15 165.69 183.00
 34.15 165.69 183.00
 34.15 165.69 183.00
 34.15 165.69 183.00
 34.15 165.70 183.00
 34.15 165.70 183.00
 34.15 165.70 183.00
 34.15 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.16 165.70 183.00
 34.17 165.70 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.17 165.71 183.00
 34.18 165.71 183.00
 34.18 165.71 183.00
 34.18 165.71 183.00
 34.18 165.71 183.00
 34.18 165.72 183.00
 34.18 165.72 183.00
 34.18 165.72 183.00
 34.18 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.19 165.72 183.00
 34.20 165.72 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.20 165.73 183.00
 34.21 165.73 183.00
 34.21 165.73 183.00
 34.21 165.73 183.00
 34.21 165.73 183.00
 34.21 165.73 183.00
 34.21 165.74 183.00
 34.21 165.74 183.00
 34.21 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.22 165.74 183.00
 34.23 165.74 183.00
 34.23 165.74 183.00
 34.23 165.75 183.00
 34.23 165.75 183.00
 34.23 165.75 183.00
 34.23 165.75 183.00
 34.23 165.75 183.00
 34.23 165.75 183.00
 34.24 165.75 183.00
 34.24 165.75 183.00
 34.24 165.75 183.00
 34.24 165.75 183.00
 34.24 165.75 183.00
 34.24 165.75 183.00
 34.24 165.76 183.00
 34.24 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.25 165.76 183.00
 34.26 165.76 183.00
 34.26 165.76 183.00
 34.26 165.76 183.00
 34.26 165.77 183.00
 34.26 165.77 183.00
 34.26 165.77 183.00
 34.26 165.77 183.00
 34.26 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.77 183.00
 34.27 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.28 165.78 183.00
 34.29 165.78 183.00
 34.29 165.78 183.00
 34.29 165.78 183.00
 34.29 165.79 183.00
 34.29 165.79 183.00
 34.29 165.79 183.00
